sample_id,brand,quantity,pack_count,unit_quantity,category,price
264001,2337,10.0,10,1.0,25,14.48
40061,2461,10.0,1,10.0,14,67.75
162157,9645,44.0,1,44.0,17,18.99
133824,9645,70.5,1,70.5,17,38.565
125996,7221,72.0,1,72.0,17,16.31
160422,1220,0.0353,12,0.0029416666666666666,20,20.31
211170,1111,1.0,1,1.0,17,14.95
165708,8832,7.0,1,7.0,7,12.48
55699,4467,192.0,12,16.0,2,48.95
98713,2893,4.4092,1,4.4092,23,7.35
149321,1177,100.0,1,100.0,15,38.54
207656,5659,10.0,1,10.0,17,6.47
177264,9696,15.0,1,15.0,2,2.99
110445,228,202.8,12,16.900000000000002,2,28.39
137122,2572,150.0,1,150.0,16,71.04
252511,8771,36.8,1,36.8,17,13.18
54370,6473,12.72,1,12.72,17,13.99
281676,7444,16.0,1,16.0,16,8.41
32049,4383,15.0,1,15.0,21,9.055
172175,9143,52.8,3,17.599999999999998,8,26.785
155526,6080,80.0,1,80.0,15,63.99
48118,1401,8.0,1,8.0,20,3.89
14525,4350,28.0,1,28.0,8,34.5
153935,2837,336.0,24,14.0,15,58.49
121935,9047,6.0,6,1.0,21,24.71
157970,4091,192.0,6,32.0,2,78.55
95098,6427,16.0,1,16.0,0,11.99
53359,5623,32.0,1,32.0,9,26.99
73754,7639,3.0,3,1.0,15,10.97
109794,3217,33.8,1,33.8,2,13.74
242358,7923,16.0,1,16.0,20,12.02
214211,6256,24.0,1,24.0,23,14.99
106838,864,40.0,1,40.0,17,10.84
30771,5267,11.0,1,11.0,23,5.95
94454,2007,12.0,1,12.0,8,14.95
142543,7031,16.0,1,16.0,15,55.93
124574,10045,4.0,1,4.0,17,15.99
121559,6588,8.0,1,8.0,16,22.5
248200,8702,1.0,1,1.0,17,9.63
193676,2686,10.0,1,10.0,8,12.99
19794,9873,8.0,1,8.0,15,26.14
176582,7199,42.0,1,42.0,17,27.99
157731,4035,12.0,3,4.0,20,7.84
188946,9778,269.76,6,44.96,21,59.065
155168,7444,1.0,1,1.0,20,75.99
229944,169,144.0,1,144.0,17,6.9
209565,2091,8.0,1,8.0,16,6.49
125676,9643,3.0,1,3.0,25,23.99
280994,8148,1.76,1,1.76,0,7.34
134195,4540,1.5,1,1.5,15,16.99
98195,3209,50.7,1,50.7,20,19.97
253857,8259,23.28,1,23.28,23,44.165
152115,6817,8.0,1,8.0,15,20.88
113377,8348,18.0,1,18.0,2,21.99
260035,6217,1.0,1,1.0,17,11.5
206407,6637,8.2,1,8.2,19,36.48
41396,8415,1.0,1,1.0,16,10.19
239546,16,24.0,1,24.0,15,36.99
259883,4726,1.0,1,1.0,17,35.23
290306,7382,48.0,4,12.0,15,4.44
81365,5836,36.0,24,1.5,7,1.975
31525,8957,60.0,12,5.0,2,11.2
219869,7832,20.0,1,20.0,0,154.99
247915,3190,8.4,1,8.4,19,20.4
184463,5731,0.32,1,0.32,17,13.92
272711,7930,1.0,1,1.0,17,10.52
152230,9656,8.0,1,8.0,25,26.5
275778,3375,405.6,6,67.60000000000001,2,2.79
129481,1212,140.0,1,140.0,17,216.98
166732,3812,220.0,1,220.0,8,267.395
136783,4909,16.0,1,16.0,20,8.26
21040,8552,24.0,1,24.0,15,72.93
296685,8487,12.0,1,12.0,9,9.505
158345,5092,13.4,1,13.4,17,11.86
7145,876,6.25,1,6.25,17,176.7
171505,6199,96.0,1,96.0,17,43.0
200055,3314,16.0,1,16.0,20,10.76
121334,8450,4.0,1,4.0,25,11.17
54562,9344,22.0,1,22.0,23,19.99
51967,2106,1.35,1,1.35,9,2.48
97270,588,18.0,3,6.0,20,17.625
105606,8487,10.0,1,10.0,15,13.94
48622,4888,384.0,12,32.0,17,3.44
161580,5092,128.0,1,128.0,2,32.504999999999995
254041,7011,16.0,1,16.0,21,16.66
154452,5032,15.0,1,15.0,17,39.91
224349,4561,2.0,2,1.0,23,10.9
134636,8957,4.6,1,4.6,16,5.74
229395,5254,7.6,1,7.6,15,7.62
41575,5750,6.0,1,6.0,17,10.64
55089,3198,96.0,3,32.0,20,27.99
27707,6407,3.0,1,3.0,16,11.02
146223,9656,1.76,1,1.76,25,12.99
168429,4497,14.0,1,14.0,13,7.715
39990,3004,36.0,6,6.0,17,2.98
200365,2754,14.2,2,7.1,17,7.395
223272,6925,1.0,1,1.0,17,0.5
134209,9673,1.0,1,1.0,15,6.59
110999,5158,22.0,1,22.0,8,34.99
181869,3408,0.9,1,0.9,21,26.18
291298,8761,10.0,1,10.0,0,33.98
93495,3693,48.0,1,48.0,17,36.0
179725,3766,16.0,1,16.0,20,25.99
246964,7848,16.0,1,16.0,17,9.98
284834,2015,16.0,1,16.0,17,4.385
251692,5957,64.92,6,10.82,13,16.99
25109,4909,2.2,1,2.2,17,7.95
100943,7030,1.7637,1,1.7637,25,14.96
206824,9881,18.0,12,1.5,7,19.99
60512,9652,2.0,1,2.0,23,2.5
28814,2535,8.0,8,1.0,21,44.88
134818,1232,18.0,1,18.0,5,5.49
140581,6478,8.0,8,1.0,17,5.98
232308,7225,12.0,12,1.0,17,4.69
262844,1941,12.0,1,12.0,9,88.36
143249,9638,64.0,1,64.0,2,31.95
289193,6407,45.0,1,45.0,16,11.165
188007,8487,60.0,1,60.0,8,34.45
295122,5750,1.2,6,0.19999999999999998,21,38.575
235941,2257,,1,,23,13.97
65075,7225,6.0,6,1.0,9,4.905
143119,859,2.0,1,2.0,16,26.98
238063,5187,7.25,1,7.25,15,15.98
98358,5112,32.0,1,32.0,13,4.58
207456,8531,25.0,1,25.0,19,30.53
289471,6035,67.6,1,67.6,2,3.24
145147,9690,100.0,1,100.0,15,38.54
167273,4785,96.0,6,16.0,17,3.58
114376,8957,6.0,1,6.0,23,32.99
68033,8411,1.0,1,1.0,16,12.86
157159,7992,20.0,1,20.0,17,88.985
39432,6127,12.0,1,12.0,5,48.99
194081,4540,8.5,1,8.5,20,8.49
262852,6904,48.0,1,48.0,15,12.42
81194,1397,12.0,12,1.0,17,6.140000000000001
274483,6947,20.0,1,20.0,2,2.69
86183,8957,80.0,1,80.0,16,81.18
132709,9651,1.0,1,1.0,17,6.29
228957,3398,4.0,2,2.0,2,7.34
225996,1003,1.0,1,1.0,15,35.02
74889,2081,11.7,1,11.7,7,16.99
78981,8219,6.0,6,1.0,17,12.62
220545,8195,12.0,12,1.0,17,22.33
82141,1389,6.0,1,6.0,13,10.69
220151,6021,8.81,1,8.81,9,12.97
48552,6583,1.0,1,1.0,17,8.05
208615,2694,40.0,8,5.0,17,9.25
177637,6809,30.4,1,30.4,22,12.62
155591,9803,126.0,9,14.0,8,17.72
245143,2030,32.0,1,32.0,23,24.45
281934,2875,3.5,1,3.5,20,3.57
67697,4629,28.5,6,4.75,20,38.99
119482,4883,2.0,1,2.0,7,14.99
28126,2559,174.0,12,14.5,21,1.465
121727,8216,50.0,1,50.0,16,5.99
70712,6092,168.0,12,14.0,21,21.38
236752,6035,6.0,1,6.0,9,299.99
81871,1123,1.0,1,1.0,25,6.32
173490,1290,304.2,6,50.699999999999996,17,27.43
251407,7470,11.4,1,11.4,17,2.99
77727,3394,9.75,1,9.75,17,4.585000000000001
207233,8990,3.42,1,3.42,17,2.28
134783,3782,8.0,4,2.0,17,4.045
228186,7685,23.4,18,1.2999999999999998,15,1.2
168099,3974,1.0,1,1.0,17,8.52
4771,7133,8.75,1,8.75,20,34.99
201825,6697,1.0,1,1.0,17,6.99
60003,4144,2.0,1,2.0,17,5.470000000000001
31893,8454,480.0,24,20.0,2,3.985
247762,6080,133.92,12,11.159999999999998,15,35.74
176454,5343,44.4,6,7.3999999999999995,20,24.97
88254,4355,6.35,1,6.35,17,13.97
39413,3104,1.0,1,1.0,17,61.49
62844,2518,32.0,1,32.0,17,36.09
294266,5669,32.0,4,8.0,23,4.24
226327,3117,33.6,1,33.6,15,39.4
4218,6253,28.8,1,28.8,23,19.49
53200,9105,38.4,12,3.1999999999999997,23,8.235
164161,4909,5.0,4,1.25,21,3.385
297691,7429,16.0,1,16.0,2,14.99
37791,417,1.0,1,1.0,17,50.56
104903,8684,1.7,1,1.7,2,5.49
216624,8718,52.9109,6,8.818483333333333,23,49.6
67866,8957,6.0,1,6.0,23,31.79
15538,1232,80.0,4,20.0,17,14.5
207403,8531,25.0,1,25.0,19,39.98
17270,3327,8.8185,1,8.8185,25,39.95
158967,1123,28.0,1,28.0,25,8.205
48783,3569,72.0,1,72.0,17,2.89
285227,473,14.1,1,14.1,21,4.19
32063,1079,8.1,1,8.1,16,12.99
79166,390,12.0,1,12.0,17,41.925
36121,588,6.0,1,6.0,5,12.55
201280,3726,88.0,1,88.0,17,16.79
257340,6888,29.0,1,29.0,11,19.99
224836,3398,4.6,2,2.3,2,4.67
283389,6267,5.2,1,5.2,16,6.99
99476,6342,1.0,1,1.0,20,21.99
86989,8278,9.0,1,9.0,17,5.19
283166,2522,96.0,12,8.0,20,39.93
265534,6538,56.0,1,56.0,0,12.99
82526,1107,30.5,1,30.5,17,1.84
152347,9656,8.0,1,8.0,25,29.61
285893,6767,1.0,1,1.0,24,79.55
116704,8487,50.0,1,50.0,8,12.58
94076,5659,13.0,1,13.0,17,11.48
11792,2443,75.0,1,75.0,17,6.19
98085,3888,1000.0,1,1000.0,23,28.66
176365,5724,26.7,1,26.7,8,13.32
32075,5841,24.5,1,24.5,21,5.985
55530,7072,5.0,1,5.0,8,34.95
205442,8715,25.4,1,25.4,9,12.99
298777,1123,20.0,1,20.0,25,8.96
160949,335,10.0,1,10.0,21,124.5
245359,18,12.0,1,12.0,15,49.99
182531,8487,8.0,1,8.0,17,5.38
226337,1196,13.7,1,13.7,21,15.739999999999998
235404,466,8.0,1,8.0,17,52.43
190434,8409,18.0,1,18.0,23,32.4
33612,3569,12.0,1,12.0,7,17.0
215307,5551,1.0,1,1.0,0,31.44
122543,7429,80.0,1,80.0,0,42.99
35750,5298,0.13,1,0.13,16,6.615
274740,4786,22.0,1,22.0,13,3.39
188631,9073,4.0,1,4.0,7,20.3
190904,5032,400.0,1,400.0,14,21.99
82665,9907,288.0,1,288.0,17,32.86
246051,7963,8.0,1,8.0,20,11.0
141060,7045,1.96,1,1.96,25,94.46
204413,4,1.0,1,1.0,20,14.99
245448,2120,20.0,1,20.0,2,2.49
179099,6664,1.0,1,1.0,16,14.99
214113,1031,10.0,1,10.0,17,13.995
135421,4752,1.0,1,1.0,8,15.59
109051,6184,16.0,1,16.0,23,24.97
85470,9057,60.0,1,60.0,21,146.32
262022,7685,7.0,1,7.0,15,5.79
195698,6607,24.0,1,24.0,25,109.47
14488,4313,12.0,1,12.0,17,1.98
109476,1864,20.0,1,20.0,25,16.96
167666,2867,80.0,1,80.0,16,21.86
18012,1483,16.0,1,16.0,15,50.19
119110,9300,100.0,1,100.0,20,24.99
54503,8313,66.0,6,11.0,23,4.79
143228,1122,40.0,1,40.0,0,9.99
294132,4084,100.0,200,0.5,17,48.51
184760,8487,66.0,1,66.0,8,12.4
199470,2212,48.0,12,4.0,23,1.0
98492,4240,2.0,1,2.0,25,26.49
230977,6405,80.0,1,80.0,23,49.98
80661,5298,1.0,1,1.0,2,15.92
168994,3398,27.48,12,2.29,2,4.19
258004,2371,2.8,1,2.8,15,26.85
61461,6196,48.0,1,48.0,13,34.99
93018,7197,7.0,1,7.0,2,12.5
231441,710,1.0,1,1.0,20,59.99
226968,9565,2.3,1,2.3,2,13.13
183743,8261,132.0,1,132.0,9,8.48
69315,2609,18.0,2,9.0,16,38.41
73724,9356,16.0,1,16.0,20,19.98
240006,6474,10.0,1,10.0,7,7.65
50173,8253,528.0,1,528.0,15,35.75
12077,5659,8.0,1,8.0,17,11.87
74245,4163,13.5,18,0.75,7,30.0
200653,3636,25.0,1,25.0,19,57.98
159792,9611,7.95,1,7.95,9,9.99
77155,2535,144.0,1,144.0,20,47.48
224725,1003,1.0,1,1.0,15,41.89
36045,5647,5.0,1,5.0,7,5.1
36600,5624,16.0,1,16.0,17,7.92
3119,3181,4.0,1,4.0,25,14.89
87078,7627,48.0,1,48.0,17,3.765
243647,3349,12.0,1,12.0,2,6.98
235800,2334,80.0,1,80.0,23,39.95
180235,5094,144.0,1,144.0,17,3.89
158702,7082,3.0,1,3.0,17,1.48
137339,1793,0.45,1,0.45,17,4.99
81756,4853,45.0,9,5.0,21,2.39
70517,3314,6.0,1,6.0,7,12.4
259440,4128,66.67,1,66.67,15,57.025000000000006
61115,9299,46.0,1,46.0,13,5.390000000000001
124804,8624,12.0,1,12.0,17,6.48
145443,3983,480.0,24,20.0,17,39.99
134888,7187,8.0,1,8.0,17,14.52
38940,3398,6.0,1,6.0,17,4.455
290071,2971,36.0,3,12.0,8,15.525
238496,8460,10.15,2,5.075,26,30.17
61922,2934,5.0,1,5.0,20,8.99
160084,3314,160.0,1,160.0,17,50.7
67288,3314,96.0,1,96.0,15,62.99
240931,3129,35.2,20,1.7600000000000002,15,320.0
25756,1578,13.0,1,13.0,7,3.99
96636,5161,1.0,1,1.0,17,1.79
219658,1663,64.0,8,8.0,21,78.99
70425,4869,32.0,8,4.0,25,59.99
9592,8486,4.5,1,4.5,23,2.25
155569,5654,13.2,3,4.3999999999999995,17,26.99
298031,6729,1.0,1,1.0,17,1.0
162196,4853,10.0,1,10.0,17,7.485
86168,8957,80.0,1,80.0,16,81.18
233181,8195,45.0,6,7.5,7,6.49
37279,8683,1.0,1,1.0,17,20.29
250689,1451,50.8,1,50.8,2,45.49
204616,9240,1.0,1,1.0,17,20.99
203275,1834,26.25,5,5.25,23,6.09
240384,5261,4.5,1,4.5,17,21.125
184873,5731,1.0,1,1.0,17,11.99
58948,9565,,3,,17,16.3
97437,8957,1.0,1,1.0,17,9.775
104456,5147,30.0,1,30.0,21,1.79
227319,864,4.0,1,4.0,17,7.96
170266,4962,20.0,2,10.0,20,1.67
165557,4871,80.0,1,80.0,17,6.96
217104,6917,18.5,1,18.5,21,5.68
43700,6866,66.03,1,66.03,14,50.7
218913,3188,3.0,1,3.0,16,5.99
31729,3768,15.5,1,15.5,9,1.5
71553,3314,256.0,1,256.0,9,101.49
181110,4195,19.0,1,19.0,12,17.485
298894,2337,3.84,1,3.84,25,10.0
170415,941,12.0,1,12.0,0,10.52
153564,1248,160.0,2,80.0,17,7.27
286686,3298,16.0,1,16.0,17,3.29
223423,4783,7.0548,1,7.0548,8,149.0
9520,4475,1.0,1,1.0,17,13.35
146345,5659,10.0,1,10.0,9,12.79
293986,3834,63.0,12,5.25,9,5.3
254392,455,1.0,1,1.0,2,16.0
212070,8586,16.0,1,16.0,17,13.99
62769,2559,,1,,17,5.17
156631,9454,16.9,1,16.9,17,1.38
112045,7470,33.81,1,33.81,17,8.14
22837,2221,5.0,1,5.0,7,5.720000000000001
148734,8900,25.0,1,25.0,15,16.77
276804,9635,3.0,1,3.0,17,2.59
282086,519,11.0,1,11.0,23,4.99
228084,3812,12.0,1,12.0,8,12.745
97443,1008,3.75,1,3.75,25,1.0
244327,2668,60.0,12,5.0,16,145.5
211947,1267,12.0,1,12.0,9,19.99
31807,8060,6.5,1,6.5,9,9.25
285623,2456,16.0,1,16.0,17,60.96
117311,3060,5.0,1,5.0,2,7.02
198126,6,84.0,1,84.0,16,26.99
151812,9198,3.5,1,3.5,17,8.545
47458,9628,14.5,1,14.5,17,4.99
181654,626,31.0,1,31.0,23,8.49
289054,7008,48.0,1,48.0,17,3.605
277538,5976,25.36,1,25.36,2,16.88
126297,2,12.0,1,12.0,23,16.99
135936,6664,1.0,1,1.0,16,16.99
76149,1864,20.0,1,20.0,25,3.5
82680,56,,1,,17,29.99
943,7395,24.0,12,2.0,25,20.98
99781,8454,480.0,1,480.0,2,5.49
276972,4762,96.0,1,96.0,2,24.96
262622,9103,0.0353,1,0.0353,17,14.29
134537,3965,112.0,1,112.0,9,4.36
232863,3212,60.0,6,10.0,17,27.39
266747,7931,2.0,1,2.0,21,11.275
5877,6555,5.3,1,5.3,17,4.99
180035,6281,0.4,1,0.4,25,16.95
33975,570,276.0,24,11.5,2,5.74
263935,8487,120.0,1,120.0,8,8.23
89874,9695,8.5,1,8.5,23,3.39
285051,8604,6.0,1,6.0,23,42.65
10877,7793,37.05,1,37.05,0,21.78
287463,9537,5.3,1,5.3,9,9.95
15299,1241,6.0,1,6.0,16,7.49
90076,6600,1.0,1,1.0,2,15.85
199246,7723,24.7,5,4.9399999999999995,17,13.95
28137,2559,102.0,1,102.0,17,1.835
126396,4669,12.0,1,12.0,23,15.9
292331,5124,51.5,1,51.5,16,16.675
234834,6646,8.0,1,8.0,21,6.945
129786,4532,800.0,1,800.0,16,139.99
172495,466,3.4,3,1.1333333333333333,2,47.33
120887,5364,1.1,1,1.1,17,14.09
130410,5562,144.0,1,144.0,2,44.99
243515,2853,52.8,6,8.799999999999999,20,8.9
198843,7135,12.0,1,12.0,13,2.34
153682,8487,96.0,1,96.0,15,29.97
133244,6131,12.0,1,12.0,20,13.99
29487,5228,20.0,20,1.0,17,22.99
157413,7645,96.0,1,96.0,16,92.99
80031,6857,4.0,1,4.0,17,19.99
121429,5346,1.0,1,1.0,20,9.98
122881,1696,8.5,1,8.5,2,21.95
88033,4314,33.8,1,33.8,2,2.98
80463,7584,30.0,3,10.0,17,1.49
55970,4673,1.0,1,1.0,9,23.99
258170,4084,4.0,1,4.0,2,86.56
9575,3401,4320.0,12,360.0,17,14.99
201043,8348,0.5,1,0.5,20,10.99
287585,1720,129.0,12,10.75,17,4.085
232283,5750,144.0,6,24.0,14,2.14
222404,8301,320.0,10,32.0,12,5.24
106382,2457,101.6,4,25.4,25,11.89
203113,4882,40.0,1,40.0,15,28.48
15619,605,12.0,1,12.0,9,32.99
137527,3698,21.0,2,10.5,9,1.72
176191,5659,30.0,1,30.0,17,11.98
15841,9912,32.0,1,32.0,17,5.735
70136,8957,40.0,4,10.0,17,21.695
206446,6637,8.2,1,8.2,19,19.48
130419,4882,0.0,1,0.0,17,59.8
35302,7119,3.0,1,3.0,17,75.37
1195,1303,24.0,1,24.0,20,4.055
172700,2892,46.5,1,46.5,17,4.21
153467,738,3000.0,1,3000.0,17,126.01
121504,6890,25.32,1,25.32,17,2.29
56931,6042,32.0,2,16.0,2,4.89
212111,3444,96.0,12,8.0,21,56.81999999999999
118221,5788,24.0,1,24.0,13,27.89
84426,4493,1.0,1,1.0,17,9.29
278506,2875,42.0,12,3.5,20,3.52
148887,2055,50.0,1,50.0,15,20.08
286763,8663,12.0,12,1.0,2,47.85
51088,8642,10.0,1,10.0,25,18.73
121183,1858,1.0,1,1.0,17,15.28
36110,6042,1.0,1,1.0,17,5.79
252952,4482,,1,,9,2.89
252472,5243,20.0,1,20.0,21,7.74
179735,3261,96.0,4,24.0,15,76.24
48060,8384,14.5,1,14.5,17,4.44
284094,4578,28.56,1,28.56,17,35.38
233290,2539,10.0,1,10.0,8,13.74
276360,1220,6.0,1,6.0,23,3.13
173139,1622,15.0,1,15.0,23,2.79
162327,5799,18.0,6,3.0,8,8.48
179366,5659,11.0,1,11.0,17,30.49
32901,8469,24.0,1,24.0,2,58.505
152426,3812,8.0,1,8.0,25,24.16
262727,7664,18.0,1,18.0,21,13.95
230117,6588,15.0,1,15.0,16,16.95
26262,3579,220.8,12,18.400000000000002,17,16.5
110062,450,16.0,1,16.0,17,12.29
128998,5457,1.0,8,0.125,17,5.8
242629,3501,3.5,1,3.5,20,5.735
124241,6103,1.0,1,1.0,9,9.99
177478,2702,12.0,1,12.0,22,5.99
8018,8957,1.0,1,1.0,17,14.25
99755,1720,66.0,1,66.0,20,6.45
281875,2707,6.0,1,6.0,16,22.445
124799,6740,10.0,1,10.0,23,7.51
207704,5659,4.0,1,4.0,17,10.26
42404,8623,200.0,1,200.0,16,17.79
173907,6210,168.0,12,14.0,17,48.69
223310,3064,13.1,1,13.1,17,29.99
295015,7064,12.0,12,1.0,17,4.09
147838,8833,75.0,1,75.0,15,72.8
283435,1447,5.0,1,5.0,23,2.22
220320,1267,12.0,1,12.0,8,18.99
160849,7950,16.0,1,16.0,17,22.99
136988,9289,8.0,1,8.0,14,17.85
207653,5659,10.0,1,10.0,17,29.99
157846,2923,7.5,1,7.5,17,1.66
273164,7293,21.0,2,10.5,9,10.99
294770,2615,27.0,12,2.25,17,4.79
130634,6251,384.0,32,12.0,2,16.97
37904,517,8.4,1,8.4,17,8.33
217181,8219,180.0,12,15.0,20,3.19
107666,1122,4.0,1,4.0,8,29.27
22240,5534,4.68,1,4.68,23,8.715
242914,2688,9.0,1,9.0,23,4.79
130901,7248,,1,,5,8.61
29900,5660,90.0,6,15.0,17,2.69
66625,9728,,1,,2,130.54
150942,3690,18.0,1,18.0,17,11.99
207000,1930,10.6,1,10.6,15,7.390000000000001
52145,595,6.0,6,1.0,23,46.9
11121,5789,6.0,1,6.0,20,14.38
196718,6055,336.0,12,28.0,21,5.18
141332,5614,96.0,6,16.0,21,47.33
250353,5438,1.0,1,1.0,17,20.9
184167,9673,1.0,1,1.0,17,5.69
102022,8348,16.0,1,16.0,17,29.96
77052,2535,40.2,1,40.2,14,5.78
52867,5466,13.0,1,13.0,17,5.99
252935,7223,1.0,1,1.0,17,8.645
25175,864,144.0,1,144.0,17,58.22
295299,2553,48.0,24,2.0,7,36.99
7366,9123,51.0,1,51.0,11,30.99
138157,5092,12.0,12,1.0,14,8.85
180541,7531,1.0,1,1.0,16,15.24
122643,8194,6.0,6,1.0,17,28.2
42037,699,16.0,1,16.0,0,14.055
5690,1935,17.0,1,17.0,23,5.58
127369,2625,96.0,1,96.0,2,6.32
132097,3314,16.0,1,16.0,23,19.99
11322,9007,6.5,1,6.5,23,11.98
144993,6944,50.0,1,50.0,15,46.89
39507,768,1.0,1,1.0,15,4.34
217490,5676,24.0,6,4.0,17,32.35
152749,1673,10.7,1,10.7,8,17.59
146551,2134,4.0,1,4.0,15,30.01
232558,7807,48.0,1,48.0,7,29.99
141441,5659,1.0,1,1.0,17,11.48
125032,3314,32.0,1,32.0,15,14.96
52078,3766,1.0,1,1.0,20,32.99
65169,4558,24.6,1,24.6,16,24.99
117137,4173,6.7,1,6.7,21,34.3
187030,517,1.92,12,0.16,23,11.95
283591,9720,72.0,12,6.0,17,33.99
10448,1232,128.0,4,32.0,17,5.11
141338,3026,8.0,1,8.0,17,24.605
64094,7845,6.0,1,6.0,21,9.99
115116,3121,21.0,1,21.0,17,13.99
100757,1339,50.4,4,12.6,17,35.02
52253,3766,3.0,1,3.0,16,10.99
222949,5635,6.56,1,6.56,23,18.49
31523,8957,76.0,12,6.333333333333333,21,106.5
157475,7992,4.0,1,4.0,17,150.42
117609,1232,2.0,2,1.0,17,18.945
234107,643,27.6,1,27.6,17,6.94
109990,3209,16.9,1,16.9,2,4.99
66480,7668,17.1,1,17.1,15,6.029999999999999
193756,7064,48.0,1,48.0,23,20.0
70468,3766,1.0,1,1.0,7,32.99
284747,3579,672.0,32,21.0,17,192.8
246761,3243,16.0,1,16.0,16,15.489999999999998
115730,1750,1.0,1,1.0,7,16.99
205948,7429,1.0,1,1.0,0,7.99
253292,3327,25.0,1,25.0,15,26.78
24368,7179,30.0,1,30.0,25,11.95
35815,6109,7.0,1,7.0,17,10.2
38332,1018,216.0,18,12.0,17,4.96
266012,4521,40.0,1,40.0,8,23.98
293765,3398,16.0,1,16.0,17,51.39
286892,6622,6.7,1,6.7,21,19.99
90657,5657,2.0,1,2.0,17,19.99
110358,8487,30.0,1,30.0,8,7.98
282916,9299,46.0,1,46.0,2,4.390000000000001
288447,1232,80.0,1,80.0,0,6.665
164794,5607,2.0,1,2.0,23,11.98
254827,7099,12.0,1,12.0,17,24.99
256868,7068,1.0,1,1.0,17,8.98
109135,4231,5.0,1,5.0,2,7.98
26673,343,1.0,1,1.0,25,11.665
113422,3237,16.0,1,16.0,17,5.98
201566,3916,135.0,60,2.25,25,70.345
25004,2532,80.0,5,16.0,16,2.76
82575,6171,28.0,1,28.0,5,5.39
32899,8469,24.0,1,24.0,2,62.035
24572,5368,10.0,1,10.0,15,13.0
157610,9831,12.0,1,12.0,15,60.05
202789,1720,86.0,8,10.75,17,4.885
18375,4560,14.0,2,7.0,17,1.775
243211,8253,132.0,1,132.0,15,3.79
86561,132,16.0,1,16.0,7,8.3
77880,588,26.0,1,26.0,17,13.95
36257,2015,48.0,1,48.0,16,4.24
116649,9084,20.0,1,20.0,25,10.0
151800,6932,12.0,1,12.0,17,4.65
149342,910,16.0,1,16.0,15,97.46
160287,4314,12.0,1,12.0,23,11.71
79418,3768,36.0,1,36.0,17,1.93
175173,638,5.0,1,5.0,17,14.69
1964,8419,16.0,1,16.0,15,55.93
113786,4834,56.0,2,28.0,21,27.72
58818,6103,3.8,1,3.8,2,9.99
134909,7662,16.0,1,16.0,17,1280.0
56943,3812,24.0,2,12.0,8,8.235
36782,9098,512.0,4,128.0,21,72.99
56775,3395,1.0,1,1.0,17,79.98
89548,4313,36.0,1,36.0,17,11.8
41251,6297,50.7,1,50.7,2,28.54
131597,2778,4.0,1,4.0,17,24.02
237392,5726,60.0,6,10.0,17,42.49
264513,9957,52.8,1,52.8,23,5.29
237324,5659,3.0,1,3.0,17,27.74
285103,1940,2.3,1,2.3,2,10.99
127201,5873,72.0,1,72.0,2,9.73
283607,3768,36.0,12,3.0,17,2.68
269683,8129,6.0,6,1.0,20,29.67
84091,3314,240.0,1,240.0,20,63.99
79633,2177,12.0,1,12.0,8,8.805
207619,3600,30.0,12,2.5,23,95.71
38135,8474,60.0,1,60.0,17,5.365
23124,4715,2.5,1,2.5,23,2.98
130806,3891,4.0,1,4.0,17,4.735
120231,1858,1.0,1,1.0,17,23.15
32318,2161,480.0,12,40.0,15,31.44
167305,5513,162.0,12,13.5,15,35.99
143863,8678,4.0,1,4.0,15,15.32
142688,5923,50.0,1,50.0,15,35.47
149633,4853,40.0,1,40.0,20,28.56
52333,8702,4.0,1,4.0,17,19.99
65130,809,72.0,1,72.0,15,14.09
230272,2515,45.0,1,45.0,2,33.37
108973,7680,80.0,5,16.0,21,11.95
65969,8487,48.0,4,12.0,8,9.505
8804,3807,12.0,1,12.0,21,1.92
13342,1731,10.23,1,10.23,17,17.99
164067,6018,1.1,1,1.1,17,15.0
74372,6538,28.0,1,28.0,20,25.03
218632,9263,7.0,1,7.0,23,24.99
12439,3782,1.8,1,1.8,17,9.95
188358,2697,80.0,1,80.0,8,22.295
56341,8660,5.75,12,0.4791666666666667,23,58.99
74356,3176,28.0,1,28.0,17,15.44
268289,588,22.0,1,22.0,17,7.74
53772,6634,21.6,1,21.6,23,29.69
104558,1232,72.0,3,24.0,20,39.21
35474,2522,150.0,6,25.0,20,43.99
29780,9704,66.0,6,11.0,17,36.29
101217,3378,1.0,1,1.0,23,23.52
164778,6267,69.6,1,69.6,16,2.765
243197,3378,15.0,1,15.0,21,13.99
125001,466,9.0,1,9.0,2,143.38
154217,8846,3.0,1,3.0,17,5.890000000000001
136407,7429,3.0,1,3.0,7,8.49
62489,6062,64.0,1,64.0,17,38.0
100448,2704,10.0,1,10.0,17,9.48
115195,7444,5.0,1,5.0,12,27.99
160827,128,80.0,1,80.0,20,31.630000000000003
146818,5193,16.0,1,16.0,15,55.93
141232,8427,7.0,1,7.0,17,9.73
108969,3623,12.0,1,12.0,15,69.99
205024,4554,1.0,1,1.0,20,4.955
210960,3139,80.0,1,80.0,8,65.97
231693,8421,2.7,1,2.7,27,37.285
255656,2535,16.0,1,16.0,17,8.9
215376,4731,72.0,1,72.0,9,46.0
178136,799,42.4,8,5.3,23,53.49
101514,1609,1.0,1,1.0,9,5.355
167704,8474,1.0,1,1.0,16,32.95
250645,5003,1.0,1,1.0,17,12.49
149828,3821,100.0,1,100.0,15,39.71
76832,6267,31.2,6,5.2,17,2.95
77705,8085,2.0,1,2.0,17,166.21
